absolute_url,incipit,genre,genre_id_url,mode_name,mode_id_url,finalis,src_link,cantus_id,indexing_notes,source_description
https://cantusdatabase.org/chant/560561,Propter nimiam caritatem qua dilexit,Responsory verse,,lydian mode,https://www.wikidata.org/wiki/Q686115,A,https://cantusdatabase.org/source/123756,006596b,,
https://cantusdatabase.org/chant/561872,Jesus autem transiens per medium,Antiphon,https://www.wikidata.org/wiki/Q582093,dorian mode,https://www.wikidata.org/wiki/Q960729,D,https://cantusdatabase.org/source/123756,003486,,
https://cantusdatabase.org/chant/562550,Vidi portam civitatis ad orientem,Responsory,https://www.wikidata.org/wiki/Q604748,mixolydian mode,https://www.wikidata.org/wiki/Q321814,B,https://cantusdatabase.org/source/123756,007877,The last pitch before the alleluia is G.,
https://cantusdatabase.org/chant/322453,Qui post me venit ante,Antiphon,https://www.wikidata.org/wiki/Q582093,4T,,A,https://cantusdatabase.org/source/123711,004493,,"Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history):
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.1 (rkp. Perg. 12)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.4 (rkp. Perg. 20)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008)."
https://cantusdatabase.org/chant/669523,Quem vidistis pastores dicite annuntiate,Antiphon,https://www.wikidata.org/wiki/Q582093,hypodorian mode,https://www.wikidata.org/wiki/Q842766,D,https://cantusdatabase.org/source/669163,004455,,"Spanish-language inscriptions and annotations suggest this antiphoner’s origin and use in Spain, although no date or place of origin or use is recorded or known. Prior to arrival at the University of Sydney library in 2017, its most recent ownership was in northern Europe. 
 
The volume has been part of a set, as indicated by the Spanish inscription on the inside front cover: “Tiene los Reyes y las os Libro .3. Bisperas” (It has the Kings [Epiphany] and the Os [O antiphons] Book 3 Vespers). The book’s presentation suggests its design to follow immediately from the previous book in the set. 

The binding appears original, and the book is complete apart from the loss of one folio. Arabic numerals are employed for the foliation and are placed top right recto of each folio. This appears to be the original foliation. Gathering numbers remain visible at bottom right corner of many folios. Initials indicate hierarchy of chants with the two most important categories employing both red and blue ink; black initials often with yellow highlighting are also used. The book shows signs of use and wear, and folios have been repaired sometimes with the addition of patches taken from other manuscript pages (including some showing more modern musical notation).
 
On the middle of the verso side of the book’s final folio is a blank patch. Hidden beneath this pasted paper attachment is a colophon written in Spanish and probably dating from the time of copying of the book. The text refers to the involvement of two women in the book’s preparation. They, along with the unnamed scribe, ask to be remembered by the users of the book in their prayers.

Inventory and description by Kathleen Nelson, The University of Sydney. 
Completed September 2019."
https://cantusdatabase.org/chant/562226,Et velum templi scissum est,Responsory verse,,mixolydian mode,https://www.wikidata.org/wiki/Q321814,G,https://cantusdatabase.org/source/123756,007760a,,
https://cantusdatabase.org/chant/638169,Ego sum columna quae molliri,Dramatic element (used for items of liturgical drama that are not otherwise rubricked),,4T,,B,https://cantusdatabase.org/source/588308,a01027,,"The Wiesbaden codex contains the following textual and musical works by Hildegard of Bingen (1098–1179): Scivias (1v–135v); Liber vitae meritorum (136r–201v); Liber divinorum operum (202r–308r); Episotla ad praelatos Moguntinos (308v–317r); Vita Hildegardis (317r–327v); Initium libri Epistolarum et orationum Sanctae Hildegardis (328r–434r); Expositio Evangeliorum (434r–461v); Lingua ignotae (461v–464v); Litterae quas villarenses fratres post obitum domine nostre Hildegardis ad nos miserunt (464v–465r); Symphonia Harmoniae Caelestium Revelationum (466r–478v); Ordo virtutum (478v–481v). The notated chants in the collection known as Symphonia Harmoniae Caelestium Revelationum (Symphony of the Harmony of Celestial Revelations) and the music drama, the Ordo virtutum (Order of the Virtues), are indexed in Cantus. The Dendermonde codex (MS 9) does not include the Ordo virtutum and is a less complete collection of the other chants. The Ordo virtutum is also found, however, in Additional Manuscript 15102, British Library, London (1487). Hildegard composed the Symphonia for use in the Mass and Office c. 1141–1158, including antiphons, responses, sequences, hymns, a Kyrie, and an alleluia. 

The Wiesbaden codex is often called the Riesencodex (""giant codex"") because the Wiesbaden library held two Hildegard manuscripts originally, one small and one large; the Riesencodex is the larger of the two (the other, MS 1, was a highly illuminated copy of Hildegard's Scivias, dating from her lifetime; it has been lost since WWII).

As the Wiesbaden codex includes the Vita Sanctae Hildegardis (Life of St. Hildegard) and the Literae Villarenses (Writings from Villers), the latter of which provides a reaction to Hildegard’s death, it was likely copied c. 1180–1190, following Hildegard’s death in 1179. It is possible that other parts of manuscript were written during Hildegard’s lifetime and under her supervision as there are five different scribal hands in this manuscript. Parchment darkening on f. 466 and folio numbering irregularities suggest that the chant portion of the Wiesbaden codex (f. 466–481) was kept apart for a period of time before its inclusion in the codex. At a contested date, pig-skin bound wooden covers with brass bindings and a chain at the back were added to the manuscript. There are pencil folio numbers in the upper right hand in a modern hand.

The chants in the Wiesbaden codex are physically divided by genre: the first gathering (f. 466–472v) has responsories and antiphons; the second gathering (f. 473–481v) has hymns, sequences, the Allelulia (473v), and the liturgical drama Ordo Virtutum. These two generic groups are divided by the Kyrie chant (f. 472v). There are also two thematic cycles organized hierarchically: the first from the Holy Trinity to the Dedication of the Church; and the second from the Holy Spirit and Mary to chants for Virgins and Widows.

The manuscript was held at the Rupertsberg monastery until the seventeenth century, when the nuns fled during the Thirty Years' War, taking the manuscript with them. From the seventeenth to the nineteenth centuries, it was kept at the daughter house that Hildegard had established across the Rhine in Eibingen in 1165. That monastery was ordered to be closed in the early nineteenth century, and the manuscript was transferred to the new state library in Wiesbaden, known today as the Hochschul- und Landesbibliothek RheinMain. It remained there until 1942 when it was sent to Dresden for safe-keeping during WWII. It was transferred to the Soviet sector of Berlin in late 1947 or early 1948, and was returned to Wiesbaden in March 1948, where it has remained.

The differentiae in this manuscript are labelled according to their modal type: protus (1 or 2); deuterus (3 or 4); tritus (5 or 6); and tetrardus (7 or 8). Within each modal type, unique differentiae are identified by an uppercase letter indicating the final pitch of the differentia and an arbitrarily-assigned number, e.g. A1, D2, etc. The Volpiano transcription of each differentia is included in the Extra field."
https://cantusdatabase.org/chant/560670,Beata dei genetrix Maria cujus,Responsory,https://www.wikidata.org/wiki/Q604748,mixolydian mode,https://www.wikidata.org/wiki/Q321814,G,https://cantusdatabase.org/source/123756,006162,,
https://cantusdatabase.org/chant/561330,Exspectans exspectavi dominum et respexit,Responsory verse,,dorian mode,https://www.wikidata.org/wiki/Q960729,F,https://cantusdatabase.org/source/123756,007698a,,
https://cantusdatabase.org/chant/670432,Alleluia Oportebat pati Christum et,Alleluia,,hypophrygian mode,https://www.wikidata.org/wiki/Q1641387,E,https://cantusdatabase.org/source/669907,507026,IMG_0899.jpg and IMG_0900.jpg,"Since Didacus of Alcalá was canonized in 1588 by Pope Sixtus V and this manuscript includes a feast in his name, this manuscript was probably copied at the end of the 16th century, after the arrival of the Franciscan commission to Quito in 1534 led by Jodocus Rickye and Pierre Gosseal who founded the Church and Convent. A colophon at 148r (fragmented) suggests that part of the manuscript may have been completed in 1600, as the fragmented date ends with a partially visible D followed by C.

The manuscript includes chants for the Proper of the Time (Palm Sunday to Eve of Pentecost) as well as Masses and interpolated Offices for the Proper of the Time and Proper of the Saints, ending with an isolated sequence and invitatory. Of the 148 folios, ff. 1r–115v have Arabic foliation with red ink, whereas the latter folios have later added Roman foliation in black ink (ff. Ir–XXXIIIv). The index continues the Arabic numbering from 116r–148v rather than switching to the Roman foliation, but the Roman numbering is included in the Extra Field (any Roman numbering that is difficult to discern is indicated in square brackets, as in [1]). There is evidence of a different copyist’s hand on ff. 146v–148v for the sequence 'Victimae paschali laudes' and the invitatory for the Transfiguration, 'Summum regem gloriae' (fragmented). There are three lacunae: at 114v within Vigilia Pentecostes; 115r at the end of Vigilia Pentecostes and before a brief section of Mass Ordinary chants (Credo, Kyrie); and at 145v with a missing Magnificat antiphon for the feast of Joachim and before the concluding folios in a different hand.  The index includes manuscript abbreviations in the Manuscript Spellings Text Field. Abbreviated letters are indicated using a circumflex (ex: ê). A such, the circumflex indicates the presence of an abbreviation, but not the specific abbreviatory mark. Consultation with the manuscript images can confirm which abbreviatory mark was employed by the scribe. The differentiae for the introit verses and antiphons are identified by differentia final and a sequentially-ordered numeral (ex: E1, E2). Variant versions of differentiae receive a letter suffix (ex: E1a, E2a). There is one fully notated invitatory tone: PA at 128v for Exspectationis BMV (an incipit only version occurs at 122v for Exaltatio Crucis).

This fragmented Gradual is part of a collection of thirty-eight liturgical manuscripts within the collection of the Church of San Francisco in Quito, including fifteen antiphonaries, four graduals, eight hymnals, ten psalters, and one ritual (see Estevez Monagas, 2019). Although much work has been done to address church music in Quito (including by American musicologist Robert M. Stevenson and Spanish musicologist Alejandro Massó), the plainchant manuscripts of Quito are an emerging area of research, with the index for EC-Qsf 18P16 being the first published inventory of a plainchant volume from an Ecuadorian church."
https://cantusdatabase.org/chant/561381,Respexisti humilitatem meam domine deus,Antiphon,https://www.wikidata.org/wiki/Q582093,dorian mode,https://www.wikidata.org/wiki/Q960729,D,https://cantusdatabase.org/source/123756,004619,,
https://cantusdatabase.org/chant/561356,A timore inimici eripe domine,Antiphon,https://www.wikidata.org/wiki/Q582093,hypodorian mode,https://www.wikidata.org/wiki/Q842766,D,https://cantusdatabase.org/source/123756,001196,,
https://cantusdatabase.org/chant/323238,Erue a framea deus animam,Responsory verse,,2T,,G,https://cantusdatabase.org/source/123711,006931b,,"Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history):
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.1 (rkp. Perg. 12)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.4 (rkp. Perg. 20)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008)."
https://cantusdatabase.org/chant/321978,In caelestibus regnis,Antiphon,https://www.wikidata.org/wiki/Q582093,7T,,C,https://cantusdatabase.org/source/123710,003211,,"Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history):
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.1 (rkp. Perg. 12)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.5 (rkp. Perg. 13)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008)."
https://cantusdatabase.org/chant/560785,Vincenti dabo edere de ligno,Responsory verse,,hypodorian mode,https://www.wikidata.org/wiki/Q842766,C,https://cantusdatabase.org/source/123756,007486b,,
https://cantusdatabase.org/chant/672061,Ego sum pastor bonus qui,Antiphon,https://www.wikidata.org/wiki/Q582093,phrygian mode,https://www.wikidata.org/wiki/Q1342409,E,https://cantusdatabase.org/source/669163,002597,Rubric: dominica in vs ad mg A,"Spanish-language inscriptions and annotations suggest this antiphoner’s origin and use in Spain, although no date or place of origin or use is recorded or known. Prior to arrival at the University of Sydney library in 2017, its most recent ownership was in northern Europe. 
 
The volume has been part of a set, as indicated by the Spanish inscription on the inside front cover: “Tiene los Reyes y las os Libro .3. Bisperas” (It has the Kings [Epiphany] and the Os [O antiphons] Book 3 Vespers). The book’s presentation suggests its design to follow immediately from the previous book in the set. 

The binding appears original, and the book is complete apart from the loss of one folio. Arabic numerals are employed for the foliation and are placed top right recto of each folio. This appears to be the original foliation. Gathering numbers remain visible at bottom right corner of many folios. Initials indicate hierarchy of chants with the two most important categories employing both red and blue ink; black initials often with yellow highlighting are also used. The book shows signs of use and wear, and folios have been repaired sometimes with the addition of patches taken from other manuscript pages (including some showing more modern musical notation).
 
On the middle of the verso side of the book’s final folio is a blank patch. Hidden beneath this pasted paper attachment is a colophon written in Spanish and probably dating from the time of copying of the book. The text refers to the involvement of two women in the book’s preparation. They, along with the unnamed scribe, ask to be remembered by the users of the book in their prayers.

Inventory and description by Kathleen Nelson, The University of Sydney. 
Completed September 2019."
https://cantusdatabase.org/chant/694293,Factus est adjutor meus deus,Antiphon,https://www.wikidata.org/wiki/Q582093,dorian mode,https://www.wikidata.org/wiki/Q960729,D,https://cantusdatabase.org/source/694888,002846,,"Gothic script on vellum; square notation on red, 4-line staves. Twenty-one illuminations representing Florentine musicians of the fourteenth century including Francesco Landini, Andrea de' Servi, Lorenzo Masini, Ghiradellus de Florentia, Nicolaus Prepositi de Perugia, Vincenzo da Rimini and Antonio Zacara da Teramo were added by a later hand, partly obscuring the texts.

Coat of arms of the Strozzi family on recto of final leaf: or on a fess gules three crescents argent. 
Partially leather-covered, oak boards studded with metal fittings and brass bosses.

De Ricci and Wilson, v. 2, p. 2236, no. 9.
Formerly catalogued as Fisher MSS 09255.
Acquired from the ROM, 24 Apr. 1964."
https://cantusdatabase.org/chant/560681,In principio erat verbum et,Responsory verse,,8S,,G,https://cantusdatabase.org/source/123756,007840a,,
https://cantusdatabase.org/chant/705675,Sapientia aedificavit sibi domum excidit,Antiphon,https://www.wikidata.org/wiki/Q582093,mixolydian mode,https://www.wikidata.org/wiki/Q321814,G,https://cantusdatabase.org/source/702611,004810,"This chant has two entries, one needs to be omitted.","B-Gu, Hs. BKT.006 (the ‘Tsgrooten Antiphoner’) was commissioned in 1522 by Antonius Tsgrooten, abbot of the Premonstratensian abbey of Tongerlo, located in the province of Antwerp. The manuscript is a summer volume, holding the chants for the divine office from Easter up until the Sunday before Advent. The corresponding winter volume—with chants from Advent to Holy Week—is in the British Library (GB-Lbl, Add. MS 15427). Also commissioned in 1522 was a hymnary (GB-Lbl, Add. MS 15426). These three manuscripts are all of similar dimensions, compilation structures, and styles. 

All three manuscripts are of interest for the illuminated miniatures and border flourishing, executed in the Ghent-Bruges style, with particularly elaborate border pages for key feasts. The scribe responsible for the manuscripts, Franciscus van Weert, was a prolific copyist for other Premonstratensian manuscripts, including those at the nearby abbeys of Park and Averbode. 

B-Gu, Hs. BKT.006—along with its companion volumes—was heavily edited in the seventeenth century to adhere more consistently with Premonstratensian chant reform. These editorial changes accord with other manuscripts from the order, and conform with the new edition of the Antiphonarium Praemonstratense published by Guillaume-Gabriel Nivers (Paris, 1680). These changes manifest in the erasures of older notes and text, and overwriting in a newer hand. Some chants and rubrics are struck through entirely, whereas new additions and notes are inserted interlinearly or in available margin space.

Prior to the abbey’s dissolution during the French Revolution, the manuscript was gifted to the House of Merode. The Flemish Government bought the manuscript in 2008, after which it was brought to its current home at the Universiteit Gent."
https://cantusdatabase.org/chant/675588,Summi largitor praemii spes qui,Hymn,https://www.wikidata.org/wiki/Q484692,hypodorian mode,https://www.wikidata.org/wiki/Q842766,D,https://cantusdatabase.org/source/669030,008398,,
https://cantusdatabase.org/chant/562863,Convocatis Jesus duodecim apostolis dedit,Antiphon,https://www.wikidata.org/wiki/Q582093,hypophrygian mode,https://www.wikidata.org/wiki/Q1641387,E,https://cantusdatabase.org/source/123756,001924,,
https://cantusdatabase.org/chant/588557,Rex noster promptus est suscipere,Responsory,https://www.wikidata.org/wiki/Q604748,phrygian mode,https://www.wikidata.org/wiki/Q1342409,E,https://cantusdatabase.org/source/588308,a00588,,"The Wiesbaden codex contains the following textual and musical works by Hildegard of Bingen (1098–1179): Scivias (1v–135v); Liber vitae meritorum (136r–201v); Liber divinorum operum (202r–308r); Episotla ad praelatos Moguntinos (308v–317r); Vita Hildegardis (317r–327v); Initium libri Epistolarum et orationum Sanctae Hildegardis (328r–434r); Expositio Evangeliorum (434r–461v); Lingua ignotae (461v–464v); Litterae quas villarenses fratres post obitum domine nostre Hildegardis ad nos miserunt (464v–465r); Symphonia Harmoniae Caelestium Revelationum (466r–478v); Ordo virtutum (478v–481v). The notated chants in the collection known as Symphonia Harmoniae Caelestium Revelationum (Symphony of the Harmony of Celestial Revelations) and the music drama, the Ordo virtutum (Order of the Virtues), are indexed in Cantus. The Dendermonde codex (MS 9) does not include the Ordo virtutum and is a less complete collection of the other chants. The Ordo virtutum is also found, however, in Additional Manuscript 15102, British Library, London (1487). Hildegard composed the Symphonia for use in the Mass and Office c. 1141–1158, including antiphons, responses, sequences, hymns, a Kyrie, and an alleluia. 

The Wiesbaden codex is often called the Riesencodex (""giant codex"") because the Wiesbaden library held two Hildegard manuscripts originally, one small and one large; the Riesencodex is the larger of the two (the other, MS 1, was a highly illuminated copy of Hildegard's Scivias, dating from her lifetime; it has been lost since WWII).

As the Wiesbaden codex includes the Vita Sanctae Hildegardis (Life of St. Hildegard) and the Literae Villarenses (Writings from Villers), the latter of which provides a reaction to Hildegard’s death, it was likely copied c. 1180–1190, following Hildegard’s death in 1179. It is possible that other parts of manuscript were written during Hildegard’s lifetime and under her supervision as there are five different scribal hands in this manuscript. Parchment darkening on f. 466 and folio numbering irregularities suggest that the chant portion of the Wiesbaden codex (f. 466–481) was kept apart for a period of time before its inclusion in the codex. At a contested date, pig-skin bound wooden covers with brass bindings and a chain at the back were added to the manuscript. There are pencil folio numbers in the upper right hand in a modern hand.

The chants in the Wiesbaden codex are physically divided by genre: the first gathering (f. 466–472v) has responsories and antiphons; the second gathering (f. 473–481v) has hymns, sequences, the Allelulia (473v), and the liturgical drama Ordo Virtutum. These two generic groups are divided by the Kyrie chant (f. 472v). There are also two thematic cycles organized hierarchically: the first from the Holy Trinity to the Dedication of the Church; and the second from the Holy Spirit and Mary to chants for Virgins and Widows.

The manuscript was held at the Rupertsberg monastery until the seventeenth century, when the nuns fled during the Thirty Years' War, taking the manuscript with them. From the seventeenth to the nineteenth centuries, it was kept at the daughter house that Hildegard had established across the Rhine in Eibingen in 1165. That monastery was ordered to be closed in the early nineteenth century, and the manuscript was transferred to the new state library in Wiesbaden, known today as the Hochschul- und Landesbibliothek RheinMain. It remained there until 1942 when it was sent to Dresden for safe-keeping during WWII. It was transferred to the Soviet sector of Berlin in late 1947 or early 1948, and was returned to Wiesbaden in March 1948, where it has remained.

The differentiae in this manuscript are labelled according to their modal type: protus (1 or 2); deuterus (3 or 4); tritus (5 or 6); and tetrardus (7 or 8). Within each modal type, unique differentiae are identified by an uppercase letter indicating the final pitch of the differentia and an arbitrarily-assigned number, e.g. A1, D2, etc. The Volpiano transcription of each differentia is included in the Extra field."
https://cantusdatabase.org/chant/675555,Propitius esto domine peccatis nostris,Gradual,,hypolydian mode,https://www.wikidata.org/wiki/Q5959856,F,https://cantusdatabase.org/source/674961,g00707,,"Single leaf from a gradual. Square notation in black ink on red five-line staves with F- and C-clefs; 7 lines per folio side. The textual script appears to be in late Gothic minim style with suggestions of rounded, humanistic pen-strokes. This leaf dates, perhaps, from the late-fifteenth or early-sixteenth century (?). 48.7 x 33.3 cm, with a principal writing space of 37.2 x 23.4 cm. Acquired at an estate sale in California, USA. Currently in the private collection of S. Helak (2018).

The contents do not indicate the feast, but give an introit followed by several gradual verses and rubrics for readings corresponding to the extended reading/responsory material for Ember Saturday in Lent. 
The marginal VACAT is probably calling the user's attention to the fact that the responsory ""Protector noster"" is not given in full on this leaf. 

Fragmentarium entry: https://fragmentarium.ms/overview/F-xpcp"
https://cantusdatabase.org/chant/667910,O nimium felix et laude,Responsory,https://www.wikidata.org/wiki/Q604748,phrygian mode,https://www.wikidata.org/wiki/Q1342409,E,https://cantusdatabase.org/source/599679,a01916,,"NZ-Wt MSR-03 is likely the second of a pair of antiphonals as it contains the <i>pars aestiva,</i> that is, the liturgical material from Easter Day forward, both Temporale and Sanctorale. The volume containing the <i>pars hiemalis</i> is yet to be found. <br/>
Inside the front cover of the binding on the front pastedown is the 15th-century ownership inscription, “Liber co[n]vent[us] s[anc]ti monaliu[m] s[anc]te Agathe v[ir]gi[ni]s Am[er]sfor.e.” Thus, the provenance of this book has been ascribed to the Augustinian abbey of the Sisters of the Common Life at Amersfoort. The association of NZ-Wt MSR-03 with a women’s house is further supported by the inclusion near the end of the manuscript of additional Marian chants and some less-common Offices for female saints. In more recent years, this manuscript was acquired by Albert Clemas (1880?-1956) and later sold by him in 1933 to the British and Foreign Bible Society of New Zealand. In 1978, it was deposited into the Alexander Turnbull Library, now a division of the National Library of New Zealand, on permanent loan from the Bible Society.<br/>
Just beneath the 15th-century inscription on the front pastedown appears “Hymns Versicles and antiphons” in pencil in a modern cursive hand. The first flyleaf contains more of the same hand in pencil and a cutting from an English bookseller’s catalogue that provides a different interpretation of the ownership inscription on the pastedown. The second front flyleaf is blank (recto and verso), and there is a single chant on the recto side of the third front flyleaf (indexed as f. 000r). There are no apparent folio numbers, so the inventory follows the numbering of the digital images posted online by the library. The main body of the manuscript contains 190 paper leaves (ff. 001r-190r). The following are blank: ff. 162v, 169v, 170r, 170v, and 190v.<br/>
The binding consists of plain, brown, limp vellum with a fold-over flap and repaired/renewed ties that extend around the entire book. The paper in this manuscript contain numerous watermarks: at least 11 different watermarks and variants are indicated in the library catalogue description, including versions of Briquet 3625 (1480), 6112-6113 (similar types all later 15th century), 8623 (1484), 8655-8682 (all later 15th century), 9182 (1467), 12478 (1481), and 14187-14213 (all later 15th century). The collation of leaves has the following organization: i-vi¹⁰, vii-xviii⁸, xix⁶, xx⁸, xxi⁸+², xxii¹⁰, with three different series of faint contemporary leaf signatures from “A” to “[m]” on gatherings 1-13 (ff. 000r-116v), “[a]” to “F” on gathering 14-19 (ff. 117r-162v), and from “a” to “[c]” on gatherings 20-22 (ff. 163r-190v). The gatherings are numbered in pencil in the upper-right-hand corners of the recto sides (“1” on f. 000r, “2” on 011r, “3” on f. 021r, “4” on f. 031r, “5” on f. 041r, “6” on f. 051r, “7” on f. 061r, “8” on f. 069r, “9” on f. 077r, “10” on f. 085r, “11” on f. 093r, “12” on f. 101r, “13” on f. 109r, “14” on f. 117r, “15” on f. 125r, “16” on f. 133r, “17” on f. 141r, “18” on f. 149r, “19” on f. 157r, “20” on f. 163r, “21” on f. 171r, “22” on f. 181r).<br/>
The leaves are ruled in faint plummet, with six systems per folio side of 4-line inked staves with F- and C-clefs. The notation is Hufnagelschrift. The black/brown text script is in a Gothic liturgical hand, and the library catalogue identifies three main scribes (changing after ff. 116 and 162, corresponding with changes of runs of signatures). Ff. 091v-092r appear to be in a slightly later hand with a different ink (now flaking off). Throughout the manuscript, rubrics are in red, and some liturgical directions are underlined in red. There are approximately 290 calligraphic initials in black, touched in red, infilled with black penwork (to f. 116 only) of which nearly fifty include human faces or profiles, mostly of monks or of grotesque unshaven figures spitting. Approximately 316 large initials are painted in red or occasionally in blue. Three large initials (c. 50 x 60 mm) are elaborately drawn in blue with penwork infilling and full-length marginal flourishing in red partly infilled with a green wash; these mark the beginning of the Sanctorale (f. 001r), Common of the Saints (f. 092v) and Temporale f. 117r). On f. 001r and 092v the border terminates in a bushy-tailed dragon. Space for a fourth large initial for Pentecost (f. 136r) was left blank."
https://cantusdatabase.org/chant/562438,Alleluia iii,Antiphon,https://www.wikidata.org/wiki/Q582093,hypolydian mode,https://www.wikidata.org/wiki/Q5959856,G,https://cantusdatabase.org/source/123756,001328,,
https://cantusdatabase.org/chant/307772,Christi virgo dilectissima,Responsory,https://www.wikidata.org/wiki/Q604748,6T,,C,https://cantusdatabase.org/source/123686,006278,,"Provenance (origin): one of the three original manuscripts for the Carmelite convent in Kraków (along with Kraków Ms.2 and Wrocław 12025/IV); copied in Prague and brought to Kraków for the foundation of the convent in 1397
Provenance (usage): Kraków, Carmelite convent
Provenance (subsequent history): still in the library of the Kraków Carmelite convent
Noteworthy Details: This is one of six antiphoners indexed by CANTUS that were used at the Carmelite convent in Kraków. The other five manuscripts are:
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.2 (rkp. Perg. 14)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.3 (rkp. Perg. 15)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.4 (rkp. Perg. 20)
    Kraków, Klastor OO. Karmelitów na Piasku (Carmelite Convent), Ms.5 (rkp. Perg. 13)
    Wrocław, Zakład Narodowy im. Ossolińskich, Biblioteka, Rkp. 12025/IV
[rkp. Perg. = Rękopis Pergament; The manuscripts still remaining at the Carmelite convent in Kraków have been numbered (Ms. 1 - Ms. 5) chronologically, earliest to latest, by James Boyce. The ""rękopis"" (Polish for 'manuscript') numbers assigned by Jerzy Gołos, who ordered the sources by size from largest to smallest, have been retained in parentheses with the abbreviation ""rkp"".]
The Carmelite convent in Prague was founded from Germany in 1347, and then the Kraków convent was founded from Prague. The manuscript contents follow the Carmelite usage as defined by the Ordinal of Sibert de Beka of 1312 with some additional feasts such as St. Wenceslaus and St. Ludmila, of particular significance to the tradition of Prague.
Kraków mss. 1-4 and the Wrocław manuscript were revised in the middle of the eighteenth century for continuing use in the convent; one would suppose, therefore, that the medieval version of the chant was still in use up to that time. In the course of the revision several offices had palimpsest chants for newer feasts written over them, so that much of the original chant has been lost.
This manuscript contains two misbound pages. These leaves have been switched: the leaf with page-numbering “101/102” should follow the page numbered as “118,” and the leaf numbered as “119/120” should follow page 100.
Contributors to MS Description: JB (08/2006), ed. DL (08/2007, 01/2008)."
